Q000001	0	C002862_pl_000	1
Q000001	0	C002862_pl_001	1
Q000001	0	C002862_pl_002	1
Q000001	0	C002862_pl_003	1
Q000002	0	C001724_pl_000	1
Q000002	0	C001724_pl_001	1
Q000002	0	C001724_pl_002	1
Q000002	0	C001724_pl_003	1
Q000002	0	C001724_pl_004	1
Q000002	0	C001724_pl_005	1
Q000002	0	C001724_pl_006	1
Q000003	0	C000014_pl_000	1
Q000004	0	C000717_pl_000	1
Q000004	0	C000717_pl_001	1
Q000004	0	C000717_pl_002	1
Q000004	0	C000717_pl_003	1
Q000004	0	C000717_pl_004	1
Q000005	0	C001007_pl_000	1
Q000005	0	C001007_pl_001	1
Q000005	0	C001007_pl_002	1
Q000005	0	C001007_pl_003	1
Q000005	0	C001007_pl_004	1
Q000005	0	C001007_pl_005	1
Q000005	0	C001007_pl_006	1
Q000005	0	C001007_pl_007	1
Q000005	0	C001007_pl_008	1
Q000005	0	C001007_pl_009	1
Q000006	0	C000717_pl_000	1
Q000006	0	C000717_pl_001	1
Q000006	0	C000717_pl_002	1
Q000006	0	C000717_pl_003	1
Q000006	0	C000717_pl_004	1
Q000007	0	C003331_pl_000	1
Q000007	0	C003331_pl_001	1
Q000007	0	C003331_pl_002	1
Q000007	0	C003331_pl_003	1
Q000007	0	C003331_pl_004	1
Q000007	0	C003331_pl_005	1
Q000007	0	C003331_pl_006	1
Q000007	0	C003331_pl_007	1
Q000007	0	C003331_pl_008	1
Q000007	0	C003331_pl_009	1
Q000007	0	C003331_pl_010	1
Q000007	0	C003331_pl_011	1
Q000007	0	C003331_pl_012	1
Q000007	0	C003331_pl_013	1
Q000007	0	C003331_pl_014	1
Q000007	0	C003331_pl_015	1
Q000008	0	C003452_pl_000	1
Q000008	0	C003452_pl_001	1
Q000008	0	C003452_pl_002	1
Q000009	0	C003331_pl_000	1
Q000009	0	C003331_pl_001	1
Q000009	0	C003331_pl_002	1
Q000009	0	C003331_pl_003	1
Q000009	0	C003331_pl_004	1
Q000009	0	C003331_pl_005	1
Q000009	0	C003331_pl_006	1
Q000009	0	C003331_pl_007	1
Q000009	0	C003331_pl_008	1
Q000009	0	C003331_pl_009	1
Q000009	0	C003331_pl_010	1
Q000009	0	C003331_pl_011	1
Q000009	0	C003331_pl_012	1
Q000009	0	C003331_pl_013	1
Q000009	0	C003331_pl_014	1
Q000009	0	C003331_pl_015	1
Q000010	0	C003331_pl_000	1
Q000010	0	C003331_pl_001	1
Q000010	0	C003331_pl_002	1
Q000010	0	C003331_pl_003	1
Q000010	0	C003331_pl_004	1
Q000010	0	C003331_pl_005	1
Q000010	0	C003331_pl_006	1
Q000010	0	C003331_pl_007	1
Q000010	0	C003331_pl_008	1
Q000010	0	C003331_pl_009	1
Q000010	0	C003331_pl_010	1
Q000010	0	C003331_pl_011	1
Q000010	0	C003331_pl_012	1
Q000010	0	C003331_pl_013	1
Q000010	0	C003331_pl_014	1
Q000010	0	C003331_pl_015	1
Q000011	0	C003331_pl_000	1
Q000011	0	C003331_pl_001	1
Q000011	0	C003331_pl_002	1
Q000011	0	C003331_pl_003	1
Q000011	0	C003331_pl_004	1
Q000011	0	C003331_pl_005	1
Q000011	0	C003331_pl_006	1
Q000011	0	C003331_pl_007	1
Q000011	0	C003331_pl_008	1
Q000011	0	C003331_pl_009	1
Q000011	0	C003331_pl_010	1
Q000011	0	C003331_pl_011	1
Q000011	0	C003331_pl_012	1
Q000011	0	C003331_pl_013	1
Q000011	0	C003331_pl_014	1
Q000011	0	C003331_pl_015	1
Q000012	0	C000017_pl_000	1
Q000013	0	C002967_pl_000	1
Q000013	0	C002967_pl_001	1
Q000013	0	C002967_pl_002	1
Q000013	0	C002967_pl_003	1
Q000014	0	C001216_pl_000	1
Q000014	0	C001216_pl_001	1
Q000015	0	C001908_pl_000	1
Q000015	0	C001908_pl_001	1
Q000015	0	C001908_pl_002	1
Q000015	0	C001908_pl_003	1
Q000015	0	C001908_pl_004	1
Q000015	0	C001908_pl_005	1
Q000016	0	C001167_pl_000	1
Q000016	0	C001167_pl_001	1
Q000016	0	C001167_pl_002	1
Q000016	0	C001167_pl_003	1
Q000017	0	C000796_pl_000	1
Q000017	0	C000796_pl_001	1
Q000017	0	C000796_pl_002	1
Q000017	0	C000796_pl_003	1
Q000017	0	C000796_pl_004	1
Q000017	0	C000796_pl_005	1
Q000017	0	C000796_pl_006	1
Q000018	0	C002967_pl_000	1
Q000018	0	C002967_pl_001	1
Q000018	0	C002967_pl_002	1
Q000018	0	C002967_pl_003	1
Q000019	0	C001819_pl_000	1
Q000019	0	C001819_pl_001	1
Q000019	0	C001819_pl_002	1
Q000019	0	C001819_pl_003	1
Q000019	0	C001819_pl_004	1
Q000020	0	C001628_pl_000	1
Q000020	0	C001628_pl_001	1
Q000020	0	C001628_pl_002	1
Q000020	0	C001628_pl_003	1
Q000020	0	C001628_pl_004	1
Q000020	0	C001628_pl_005	1
Q000020	0	C001628_pl_006	1
Q000020	0	C001628_pl_007	1
Q000020	0	C001628_pl_008	1
Q000020	0	C001628_pl_009	1
Q000020	0	C001628_pl_010	1
Q000020	0	C001628_pl_011	1
Q000020	0	C001628_pl_012	1
Q000021	0	C001628_pl_000	1
Q000021	0	C001628_pl_001	1
Q000021	0	C001628_pl_002	1
Q000021	0	C001628_pl_003	1
Q000021	0	C001628_pl_004	1
Q000021	0	C001628_pl_005	1
Q000021	0	C001628_pl_006	1
Q000021	0	C001628_pl_007	1
Q000021	0	C001628_pl_008	1
Q000021	0	C001628_pl_009	1
Q000021	0	C001628_pl_010	1
Q000021	0	C001628_pl_011	1
Q000021	0	C001628_pl_012	1
Q000022	0	C001908_pl_000	1
Q000022	0	C001908_pl_001	1
Q000022	0	C001908_pl_002	1
Q000022	0	C001908_pl_003	1
Q000022	0	C001908_pl_004	1
Q000022	0	C001908_pl_005	1
Q000023	0	C000642_pl_000	1
Q000023	0	C000642_pl_001	1
Q000023	0	C000642_pl_002	1
Q000023	0	C000642_pl_003	1
Q000024	0	C003170_pl_000	1
Q000024	0	C003170_pl_001	1
Q000024	0	C003170_pl_002	1
Q000025	0	C000688_pl_000	1
Q000025	0	C000688_pl_001	1
Q000025	0	C000688_pl_002	1
Q000025	0	C000688_pl_003	1
Q000025	0	C000688_pl_004	1
Q000025	0	C000688_pl_005	1
Q000025	0	C000688_pl_006	1
Q000025	0	C000688_pl_007	1
Q000026	0	C001216_pl_000	1
Q000026	0	C001216_pl_001	1
Q000027	0	C000022_pl_000	1
Q000028	0	C003447_pl_000	1
Q000028	0	C003447_pl_001	1
Q000028	0	C003447_pl_002	1
